stars,text
0.0,"charging port fault appeared in tablet after 2 weeks of purchase from BB, I went to BB store for warranty claim, they said to contact Amazon for any issue, Amazon said they didn't recognise my order in their system. Ended without any remedy."
0.0,When I first got it was great until it stopped charging and wouldn't turn back on
0.0,The first Fire HD8 we purchased died within 1 week of purchase. We had to go back and exchange it for a new one. Not a good sign so far.
0.0,I love my device but wish there was more of a descriptive summary of how to get music stations and as well as other features. I've learned most by just coming upon things. Needs better operating instructions
0.0,"I know beforehand that this is not a powerful tablet. But it's the best bargain at this price point . The screen is okay if you just read books, news, or surf the websites. But if you want to enjoy videos-this is not your choice.The processor is slow and the amazon app store doesn't have all the apps like you'd expect from Google appstore- even though the OS based on android. But few tweaks let you install the Google playstore-search online for the steps.Overall I'm satisfied with my purchase. Hope this is helpful."
0.0,"It's fine, but not necessary. Had I known that I could charge my Kindle with my tablet and/or phone charging cord I would not have bought it."
0.0,"This tablet is OK, sometimes it's kind of slow. Loads for a while before opening app. Storage has been good. 32 GB. I gave my son the freedom to download any game he wanted on prime time. And after 2 months he still has like 3gb left of space. Not recommend for kids over 10 years old. My son is 4 and sometimes he gets mad because tablet gets slow. Still good deal for 32gb, 1 year primetime for $80"
0.0,This tablet works perfectly for my eight old. She loves it.
0.0,"I had a Nook, but it died so I wanted a replacement, and bought this Fire tablet on black friday last year because it was very inexpensive, but as the old adage goes, you get what you pay for. It's OK for basic web surfing, but it's limited, slow, and has one little speaker on the back so if you lay it on a table you won't be able to hear it very well."
0.0,"Had it for about a week and now it won't take charge, tried new chargers and still not taking charge. Happy with tablet but unhappy about not chatging"
0.0,Although a cheap tablet with amazon functionality it's a very slow one.
0.0,I had a hard time trying to work this it could not understand me most of the time everything seem to be hard to work for me.
0.0,I purchased this for my mother in law. She is getting old and wanted something she could see.The font size was never quite right for her and she was often confused by all the attempts this device makes to sell you something. It really wasn't a good fit for her.The device died approximately 1 week after purchase. We returned it for a refund.
0.0,Bought this for my son for Christmas has been the biggest problem I have ever seen I would never give this to anyone again it's better being a paper weight
0.0,Returned it in 2 days. Digital assistants have a long way to go.
0.0,"Very slow performance and sometimes applications freeze up and don't work very well , charging port very low quality"
0.0,Picture quality is not good. I don't like this product
0.0,"This is a rip-off! I will use my apple USB plug instead, for free!"
0.0,"Its a decent reader for beginners. There is no backlight, so not good for reading in dark. also slips from hands, so purchase a cover if you buy it."
