text,useful
"Gave as Christmas gift,and wife loved it. She has not put it down since she has gotten it.",0.0
"Husband is a first time user, he is doing really well with it.. He has low vision problems and this made reading his favorite books a lot easier to read.",0.0
"bought this for my elderly mother to play games, get email and pics via Instagram, etc. now she's a geek! easy to use, even for a novice and very reasonably priced. Great buy, highly recommend this.",0.0
I got everything I need for personal use. A great value for a cheap price.,0.0
"I love this tablet! love my ipad , too, but this is much lighter weight and easier to slip in my purse. I went for a 32g but there were none in stock, so I got the 16 and a memory card that I will probably never need!",0.0
I purchased this kindle on black friday for $60.it works very well as a reader and tablet. It has good battery life and silk is a decent option for a browser. I also side loaded the nook apponto this kindle. It works as well here as it does on my nookereader.,0.0
"It worked really well for me as I am unschooled in ipads. I used it while traveling and it was easy to use and did the things I needed, i.e. maps, books downloaded, internet access, youtube, etc.. I don't play games, so cannot comment on that.",0.0
My daughter love this tablet! Easy to use and carry,0.0
Got it on sale and it's good for what you pay for instead of paying a lot of money on an iPad.,0.0
"Not very user friendly and intuitive.Very limited capabilities and apps.Good for viewing movies.Very limited language capabilities other than English and a few other languages.Apps are downloaded, but can't be found.",0.0
For a cheaper price this does more than my kindle- love having this tablet,0.0
"Small, portable and very easy to use. I have not had any issues as of yet.",0.0
This tablet has been the best one for the price we have purchased 3 other tabs for our kids and they have all broke and ran super slow they love them would definitely recommend this to anyone who wants to save a buck but want quality,0.0
This tablet is great for the price. It has good connection to wi if. The kindle store is a breeze. The picture quality is good. And seems to be the perfect size. A nice alternative compared to The more expensive tablet. And much better quality then the less expensive tablets I would recommend,0.0
"8 years old daughter is happy with this tables,work very well with wifi and is easy to download app.",0.0
Works well. Easy to use. Battery seems to be good. Would buy again.,0.0
"I exchanged a highly unsatisfactory Insignia unit for the Fire. I was looking for a 10 inch screen, but went to the smaller size for performance. I have no complaints with the Amazon product, other than the ubiquitous advertising.",0.0
Best and most affordable option of all the Kindle devices available.,0.0
"Just decent tablet... working fast, but it needs more language support and apps as well...",0.0
for the price this is a great works well the for the price display is hd love it,0.0
This is perfect for kids. The parental controls make me feel secure in letting my child use the tablet safely.,0.0
Greatest small tablet. Just wanted something convenient.,0.0
We have several kindles and this is the latest version. Its packed with Amazon marketing stuff which is fine if you use them but most just take up space for us. This new version comes with 16gb but allows you to expand the memory with an sd card which is great. One problem if you have a few other kindles is that they are linked to your account so if they are for different family members/kids they may end up with the same stuff on them. My kids mainly use them for game apps and YouTube videos which am seem to work great. The sound is good and the hd video is nice. Overall happy with it and the price was good for this type of tablet.,0.0
"The Kindle 8 is an inexpensive eReader that does what I need in the smallest, thinnest, lightest package. I want it for travel and portable convenience when a full-size tablet is too big and heavy. It's perfect.",0.0
